Date,State/UnionTerritory,Cured,Deaths,Confirmed
9/1/2020,Dadra and Nagar Haveli and Daman and Diu,2081,2,2367
9/1/2020,Delhi,155678,4444,174748
9/1/2020,Goa,13577,192,17418
9/1/2020,Gujarat,77756,3020,96300
9/1/2020,Haryana,52672,689,64732
9/1/2020,Himachal Pradesh,4515,38,6116
9/1/2020,Jammu and Kashmir,29015,703,37698
9/1/2020,Jharkhand,27143,417,41656
9/1/2020,Karnataka,249467,5702,342423
9/1/2020,Kerala,51538,294,75385
9/1/2020,Ladakh,1874,34,2681
9/1/2020,Madhya Pradesh,48657,1394,63965
9/1/2020,Maharashtra,573559,24583,792541
9/1/2020,Manipur,4330,28,6252
9/1/2020,Meghalaya,1162,10,2368
9/1/2020,Mizoram,591,0,1011
9/1/2020,Nagaland,3067,9,3950
9/1/2020,Odisha,77286,492,103536
9/1/2020,Puducherry,9334,228,14411
9/1/2020,Punjab,37027,1453,53992
9/1/2020,Rajasthan,66812,1056,81693
9/1/2020,Sikkim,1225,3,1652
9/1/2020,Tamil Nadu,368141,7322,428041
9/1/2020,Telengana,95162,836,127697
9/1/2020,Tripura,7674,113,12153
9/1/2020,Uttarakhand,13650,269,19827
9/1/2020,Uttar Pradesh,172140,3486,230414
9/1/2020,West Bengal,134270,3228,162778
9/2/2020,Andaman and Nicobar Islands,2714,46,3160
9/2/2020,Andhra Pradesh,339876,4053,445139
9/2/2020,Arunachal Pradesh,2979,7,4212
9/2/2020,Assam,86895,315,111724
9/2/2020,Bihar,121560,621,138349
9/2/2020,Chandigarh,2551,57,4550
9/2/2020,Chhattisgarh,17567,287,33387
9/2/2020,Dadra and Nagar Haveli and Daman and Diu,2122,2,2386
9/2/2020,Delhi,156728,4462,177060
9/2/2020,Goa,13850,194,18006
9/2/2020,Gujarat,78887,3034,97629
9/2/2020,Haryana,53835,706,66426
9/2/2020,Himachal Pradesh,4688,40,6255
9/2/2020,Jammu and Kashmir,29484,717,38223
9/2/2020,Jharkhand,28149,428,43833
9/2/2020,Karnataka,254626,5837,351481
9/2/2020,Kerala,53649,298,76525
9/2/2020,Ladakh,1978,35,2733
9/2/2020,Madhya Pradesh,49992,1426,65490
9/2/2020,Maharashtra,584537,24903,808306
9/2/2020,Manipur,4450,29,6382
9/2/2020,Meghalaya,1235,12,2440
9/2/2020,Mizoram,612,0,1020
9/2/2020,Nagaland,3201,9,4003
9/2/2020,Odisha,80770,503,106561
9/2/2020,Puducherry,9675,240,14766
9/2/2020,Punjab,38147,1512,55508
9/2/2020,Rajasthan,68124,1069,83163
9/2/2020,Sikkim,1237,4,1670
9/2/2020,Tamil Nadu,374172,7418,433969
9/2/2020,Telengana,97402,846,130589
9/2/2020,Tripura,7847,118,12702
9/2/2020,Uttarakhand,14076,280,20398
9/2/2020,Uttar Pradesh,176677,3542,235757
9/2/2020,West Bengal,137616,3283,165721
9/3/2020,Andaman and Nicobar Islands,2758,47,3186
9/3/2020,Andhra Pradesh,348330,4125,455531
9/3/2020,Arunachal Pradesh,3075,7,4360
9/3/2020,Assam,88729,323,115279
9/3/2020,Bihar,123794,646,141441
9/3/2020,Chandigarh,2670,59,4789
9/3/2020,Chhattisgarh,18220,299,35683
9/3/2020,Dadra and Nagar Haveli and Daman and Diu,2141,2,2435
9/3/2020,Delhi,158586,4481,179569
9/3/2020,Goa,14059,204,18642
9/3/2020,Gujarat,79929,3046,98888
9/3/2020,Haryana,54875,721,68218
9/3/2020,Himachal Pradesh,4760,43,6416
9/3/2020,Jammu and Kashmir,30079,732,38864
9/3/2020,Jharkhand,29747,438,44862
9/3/2020,Karnataka,260913,5950,361341
9/3/2020,Kerala,55778,305,78072
9/3/2020,Ladakh,2007,35,2785
9/3/2020,Madhya Pradesh,51124,1453,66914
9/3/2020,Maharashtra,598496,25195,825739
9/3/2020,Manipur,4607,29,6507
9/3/2020,Meghalaya,1318,13,2517
9/3/2020,Mizoram,661,0,1020
9/3/2020,Nagaland,3223,9,4017
9/3/2020,Odisha,84073,514,109780
9/3/2020,Puducherry,9968,253,15157
9/3/2020,Punjab,39742,1618,56989
9/3/2020,Rajasthan,70674,1081,84674
9/3/2020,Sikkim,1269,4,1704
9/3/2020,Tamil Nadu,380063,7516,439959
9/3/2020,Telengana,100013,856,133406
9/3/2020,Tripura,8033,126,13292
9/3/2020,Uttarakhand,14501,291,21234
9/3/2020,Uttar Pradesh,181364,3616,241439
9/3/2020,West Bengal,140913,3339,168697
9/4/2020,Andaman and Nicobar Islands,2823,48,3223
9/4/2020,Andhra Pradesh,358009,4200,465730
9/4/2020,Arunachal Pradesh,3167,7,4574
9/4/2020,Assam,90700,330,118333
9/4/2020,Bihar,124976,672,142967
9/4/2020,Chandigarh,2883,63,5065
9/4/2020,Chhattisgarh,18950,315,37967
9/4/2020,Dadra and Nagar Haveli and Daman and Diu,2154,2,2450
9/4/2020,Delhi,160114,4500,182306
9/4/2020,Goa,14361,212,19355
9/4/2020,Gujarat,81055,3062,100213
9/4/2020,Haryana,55889,740,70099
9/4/2020,Himachal Pradesh,4859,48,6615
9/4/2020,Jammu and Kashmir,30759,743,39943
9/4/2020,Jharkhand,30886,444,46480
9/4/2020,Karnataka,268035,6054,370206
9/4/2020,Kerala,57728,315,79625
9/4/2020,Ladakh,2039,35,2840
9/4/2020,Madhya Pradesh,52215,1483,68586
9/4/2020,Maharashtra,612484,25586,843844
9/4/2020,Manipur,4774,32,6609
9/4/2020,Meghalaya,1393,13,2626
9/4/2020,Mizoram,671,0,1040
9/4/2020,Nagaland,3324,9,4066
9/4/2020,Odisha,87351,522,113411
9/4/2020,Puducherry,10279,260,15581
9/4/2020,Punjab,41271,1690,58515
9/4/2020,Rajasthan,71220,1095,86227
9/4/2020,Sikkim,1304,4,1738
9/4/2020,Tamil Nadu,386173,7608,445851
9/4/2020,Telengana,102024,866,135884
9/4/2020,Tripura,8212,129,13816
9/4/2020,Uttarakhand,15009,300,22180
9/4/2020,Uttar Pradesh,185812,3691,247101
9/4/2020,West Bengal,144248,3394,171681
9/5/2020,Andaman and Nicobar Islands,2863,49,3257
9/5/2020,Andhra Pradesh,370163,4276,476506
9/5/2020,Arunachal Pradesh,3280,7,4775
9/5/2020,Assam,92720,345,121224
9/5/2020,Bihar,126371,701,144104
9/5/2020,Chandigarh,3105,68,5268
9/5/2020,Chhattisgarh,19625,337,40634
9/5/2020,Dadra and Nagar Haveli and Daman and Diu,2180,2,2467
9/5/2020,Delhi,161865,4513,185220
9/5/2020,Goa,14747,220,19863
9/5/2020,Gujarat,82273,3076,101533
9/5/2020,Haryana,57171,759,71983
9/5/2020,Himachal Pradesh,4965,50,6830
9/5/2020,Jammu and Kashmir,31435,755,40990
9/5/2020,Jharkhand,32043,447,48039
9/5/2020,Karnataka,274196,6170,379486
9/5/2020,Kerala,60444,326,82104
9/5/2020,Ladakh,2085,35,2935
9/5/2020,Madhya Pradesh,53257,1513,70244
9/5/2020,Maharashtra,625773,25964,863062
9/5/2020,Manipur,4899,35,6699
9/5/2020,Meghalaya,1468,14,2734
9/5/2020,Mizoram,683,0,1046
9/5/2020,Nagaland,3361,10,4107
9/5/2020,Odisha,90331,531,116678
9/5/2020,Puducherry,10674,280,16164
9/5/2020,Punjab,42543,1739,60013
9/5/2020,Rajasthan,71899,1108,87797
9/5/2020,Sikkim,1329,5,1843
9/5/2020,Tamil Nadu,392507,7687,451827
9/5/2020,Telengana,104603,877,138395
9/5/2020,Tripura,8483,136,14507
9/5/2020,Uttarakhand,15511,312,23011
9/5/2020,Uttar Pradesh,190818,3762,253175
9/5/2020,West Bengal,147553,3452,174659
9/6/2020,Andaman and Nicobar Islands,2904,50,3292
9/6/2020,Andhra Pradesh,382104,4347,487331
9/6/2020,Arunachal Pradesh,3381,8,4914
9/6/2020,Assam,95063,352,123922
9/6/2020,Bihar,128503,735,145832
9/6/2020,Chandigarh,3290,69,5502
9/6/2020,Chhattisgarh,20487,356,43163
9/6/2020,Dadra and Nagar Haveli and Daman and Diu,2234,2,2537
9/6/2020,Delhi,163785,4538,188193
9/6/2020,Goa,15281,229,20455
9/6/2020,Gujarat,83419,3091,102844
9/6/2020,Haryana,58580,781,74272
9/6/2020,Himachal Pradesh,4986,54,7018
9/6/2020,Jammu and Kashmir,31924,770,42241
9/6/2020,Jharkhand,34330,462,49797
9/6/2020,Karnataka,283298,6298,389232
9/6/2020,Kerala,62555,337,84759
9/6/2020,Ladakh,2127,35,2996
9/6/2020,Madhya Pradesh,54649,1543,71880
9/6/2020,Maharashtra,636574,26276,883862
9/6/2020,Manipur,4975,36,6883
9/6/2020,Meghalaya,1527,15,2916
9/6/2020,Mizoram,718,0,1062
9/6/2020,Nagaland,3392,10,4128
9/6/2020,Odisha,93774,538,120221
9/6/2020,Puducherry,11107,298,16566
9/6/2020,Punjab,43849,1808,61527
9/6/2020,Rajasthan,73245,1122,89363
9/6/2020,Sikkim,1347,5,1901
9/6/2020,Tamil Nadu,398366,7748,457697
9/6/2020,Telengana,107530,886,140969
9/6/2020,Tripura,8745,144,15109
9/6/2020,Uttarakhand,16056,330,23961
9/6/2020,Uttar Pradesh,195959,3843,259765
9/6/2020,West Bengal,150801,3510,177701
9/7/2020,Andaman and Nicobar Islands,2951,50,3332
9/7/2020,Andhra Pradesh,394019,4417,498125
9/7/2020,Arunachal Pradesh,3472,8,5000
9/7/2020,Assam,96826,360,125459
9/7/2020,Bihar,130485,750,147661
9/7/2020,Chandigarh,3439,71,5763
9/7/2020,Chhattisgarh,21198,380,45263
9/7/2020,Dadra and Nagar Haveli and Daman and Diu,2271,2,2575
9/7/2020,Delhi,165973,4567,191449
9/7/2020,Goa,15839,236,20829
9/7/2020,Gujarat,84631,3105,104179
9/7/2020,Haryana,60051,806,76549
9/7/2020,Himachal Pradesh,5184,55,7415
9/7/2020,Jammu and Kashmir,32327,784,43557
9/7/2020,Jharkhand,36184,469,51063
9/7/2020,Karnataka,292873,6393,398551
9/7/2020,Kerala,64751,347,87841
9/7/2020,Ladakh,2151,35,3036
9/7/2020,Madhya Pradesh,55887,1572,73574
9/7/2020,Maharashtra,644400,26604,907212
9/7/2020,Manipur,5164,38,7022
9/7/2020,Meghalaya,1556,16,3005
9/7/2020,Mizoram,734,0,1114
9/7/2020,Nagaland,3511,10,4178
9/7/2020,Odisha,96364,546,124031
9/7/2020,Puducherry,11632,314,17032
9/7/2020,Punjab,45455,1862,63473
9/7/2020,Rajasthan,74861,1137,90956
9/7/2020,Sikkim,1371,5,1910
9/7/2020,Tamil Nadu,404186,7836,463480
9/7/2020,Telengana,110241,895,142771
9/7/2020,Tripura,9048,149,15508
9/7/2020,Uttarakhand,16648,341,24629
9/7/2020,Uttar Pradesh,200738,3920,266283
9/7/2020,West Bengal,154008,3562,180788
9/8/2020,Andaman and Nicobar Islands,2997,50,3359
9/8/2020,Andhra Pradesh,404074,4487,506493
9/8/2020,Arunachal Pradesh,3596,8,5180
9/8/2020,Assam,99076,370,128244
9/8/2020,Bihar,132145,761,149027
9/8/2020,Chandigarh,3734,74,5995
9/8/2020,Chhattisgarh,22177,395,47280
9/8/2020,Dadra and Nagar Haveli and Daman and Diu,2291,2,2590
9/8/2020,Delhi,168384,4599,193526
9/8/2020,Goa,16427,245,21173
9/8/2020,Gujarat,85907,3120,105509
9/8/2020,Haryana,61611,829,78773
9/8/2020,Himachal Pradesh,5370,56,7660
9/8/2020,Jammu and Kashmir,32760,801,44570
9/8/2020,Jharkhand,37550,482,52620
9/8/2020,Karnataka,300770,6534,404324
9/8/2020,Kerala,66997,359,89489
9/8/2020,Ladakh,2211,35,3064
9/8/2020,Madhya Pradesh,56909,1589,75459
9/8/2020,Maharashtra,659322,27027,923641
9/8/2020,Manipur,5358,38,7106
9/8/2020,Meghalaya,1560,17,3034
9/8/2020,Mizoram,735,0,1114
9/8/2020,Nagaland,3685,10,4220
9/8/2020,Odisha,99398,556,127892
9/8/2020,Puducherry,12135,325,17316
9/8/2020,Punjab,47020,1923,65583
9/8/2020,Rajasthan,76427,1151,92536
9/8/2020,Sikkim,1396,5,1939
9/8/2020,Tamil Nadu,410116,7925,469256
9/8/2020,Telengana,112587,906,145163
9/8/2020,Tripura,9342,152,16135
9/8/2020,Uttarakhand,17123,348,25436
9/8/2020,Uttar Pradesh,205731,3976,271851
9/8/2020,West Bengal,157029,3620,183865
9/9/2020,Andaman and Nicobar Islands,3035,50,3392
9/9/2020,Andhra Pradesh,415765,4560,517094
9/9/2020,Arunachal Pradesh,3723,9,5402
9/9/2020,Assam,101239,378,130823
9/9/2020,Bihar,134391,765,150502
9/9/2020,Chandigarh,3960,78,6372
9/9/2020,Chhattisgarh,22792,407,50114
9/9/2020,Dadra and Nagar Haveli and Daman and Diu,2321,2,2617
9/9/2020,Delhi,170140,4618,197135
9/9/2020,Goa,16875,256,21630
9/9/2020,Gujarat,87352,3133,106804
9/9/2020,Haryana,63315,854,81059
9/9/2020,Himachal Pradesh,5445,60,7831
9/9/2020,Jammu and Kashmir,33251,815,45925
9/9/2020,Jharkhand,39362,496,55296
9/9/2020,Karnataka,308573,6680,412190
9/9/2020,Kerala,68863,372,92515
9/9/2020,Ladakh,2211,35,3102
9/9/2020,Madhya Pradesh,58509,1609,77323
9/9/2020,Maharashtra,672556,27407,943772
9/9/2020,Manipur,5480,39,7202
9/9/2020,Meghalaya,1716,17,3076
9/9/2020,Mizoram,745,0,1123
9/9/2020,Nagaland,3739,10,4245
9/9/2020,Odisha,102185,569,131382
9/9/2020,Puducherry,12581,337,17749
9/9/2020,Punjab,49327,1990,67547
9/9/2020,Rajasthan,77872,1164,94126
9/9/2020,Sikkim,1413,7,1958
9/9/2020,Tamil Nadu,416715,8012,474940
9/9/2020,Telengana,115072,916,147642
9/9/2020,Tripura,9653,161,16717
9/9/2020,Uttarakhand,17473,360,26094
9/9/2020,Uttar Pradesh,211170,4047,278473
9/9/2020,West Bengal,160025,3677,186956
9/10/2020,Andaman and Nicobar Islands,3078,51,3426
9/10/2020,Andhra Pradesh,425607,4634,527512
9/10/2020,Arunachal Pradesh,3906,9,5545
9/10/2020,Assam,103504,396,133066
9/10/2020,Bihar,135791,775,152192
9/10/2020,Chandigarh,4140,80,6704
9/10/2020,Chhattisgarh,24414,477,52932
9/10/2020,Dadra and Nagar Haveli and Daman and Diu,2346,2,2643
9/10/2020,Delhi,172763,4638,201174
9/10/2020,Goa,17156,262,22251
9/10/2020,Gujarat,88688,3149,108133
9/10/2020,Haryana,65143,882,83353
9/10/2020,Himachal Pradesh,5597,63,8147
9/10/2020,Jammu and Kashmir,33871,832,47542
9/10/2020,Jharkhand,40659,512,56897
9/10/2020,Karnataka,315433,6808,421730
9/10/2020,Kerala,70917,384,95917
9/10/2020,Ladakh,2329,35,3142
9/10/2020,Madhya Pradesh,59850,1640,79192
9/10/2020,Maharashtra,686462,27787,967349
9/10/2020,Manipur,5548,40,7362
9/10/2020,Meghalaya,1823,19,3197
9/10/2020,Mizoram,750,0,1192
9/10/2020,Nagaland,3787,10,4375
9/10/2020,Odisha,105295,580,135130
9/10/2020,Puducherry,12967,347,18084
9/10/2020,Punjab,50558,2061,69684
9/10/2020,Rajasthan,79450,1178,95736
9/10/2020,Sikkim,1429,7,1989
9/10/2020,Tamil Nadu,423231,8090,480524
9/10/2020,Telengana,117143,927,150176
9/10/2020,Tripura,9993,173,17252
9/10/2020,Uttarakhand,18262,372,27211
9/10/2020,Uttar Pradesh,216901,4112,285041
9/10/2020,West Bengal,162992,3730,190063
9/11/2020,Andaman and Nicobar Islands,3121,51,3465
9/11/2020,Andhra Pradesh,435647,4702,537687
9/11/2020,Arunachal Pradesh,4005,9,5672
9/11/2020,Assam,105701,414,135805
9/11/2020,Bihar,137544,785,153568
9/11/2020,Chandigarh,4331,83,6987
9/11/2020,Chhattisgarh,25855,493,55680
9/11/2020,Dadra and Nagar Haveli and Daman and Diu,2375,2,2671
9/11/2020,Delhi,175400,4666,205482
9/11/2020,Goa,17592,268,22890
9/11/2020,Gujarat,90103,3164,109465
9/11/2020,Haryana,66705,907,85944
9/11/2020,Himachal Pradesh,5677,66,8466
9/11/2020,Jammu and Kashmir,34215,845,49134
9/11/2020,Jharkhand,42115,517,58079
9/11/2020,Karnataka,322454,6937,430947
9/11/2020,Kerala,72578,396,99266
9/11/2020,Ladakh,2366,36,3177
9/11/2020,Madhya Pradesh,61285,1661,81379
9/11/2020,Maharashtra,700715,28282,990795
9/11/2020,Manipur,5793,44,7470
9/11/2020,Meghalaya,1842,20,3296
9/11/2020,Mizoram,750,0,1333
9/11/2020,Nagaland,3792,10,4636
9/11/2020,Odisha,108001,591,139121
9/11/2020,Puducherry,13389,353,18536
9/11/2020,Punjab,51906,2149,72143
9/11/2020,Rajasthan,80482,1192,97376
9/11/2020,Sikkim,1470,7,2009
9/11/2020,Tamil Nadu,429416,8154,486052
9/11/2020,Telengana,119467,940,152602
9/11/2020,Tripura,10255,173,17811
9/11/2020,Uttarakhand,18783,377,28266
9/11/2020,Uttar Pradesh,221506,4206,292029
9/11/2020,West Bengal,166027,3771,193175
9/12/2020,Andaman and Nicobar Islands,3157,51,3494
9/12/2020,Andhra Pradesh,446716,4779,547686
9/12/2020,Arunachal Pradesh,4126,10,5825
9/12/2020,Assam,108329,430,138339
9/12/2020,Bihar,139458,797,155445
9/12/2020,Chandigarh,4600,86,7292
9/12/2020,Chhattisgarh,27123,519,58643
9/12/2020,Dadra and Nagar Haveli and Daman and Diu,2413,2,2695
9/12/2020,Delhi,178154,4687,209748
9/12/2020,Goa,18065,276,23445
9/12/2020,Gujarat,91343,3180,110809
9/12/2020,Haryana,68525,932,88332
9/12/2020,Himachal Pradesh,5839,71,8784
9/12/2020,Jammu and Kashmir,34689,854,50712
9/12/2020,Jharkhand,43328,532,59040
9/12/2020,Karnataka,334999,7067,440411
9/12/2020,Kerala,73900,410,102254
9/12/2020,Ladakh,2387,38,3228
9/12/2020,Madhya Pradesh,62936,1691,83619
9/12/2020,Maharashtra,715023,28724,1015681
9/12/2020,Manipur,6002,44,7579
9/12/2020,Meghalaya,1889,24,3447
9/12/2020,Mizoram,790,0,1379
9/12/2020,Nagaland,3802,10,4946
9/12/2020,Odisha,112062,605,143117
9/12/2020,Puducherry,13783,365,19026
9/12/2020,Punjab,53308,2212,74616
9/12/2020,Rajasthan,81970,1207,99036
9/12/2020,Sikkim,1486,8,2026
9/12/2020,Tamil Nadu,435422,8231,491571
9/12/2020,Telengana,121925,950,154880
9/12/2020,Tripura,10734,182,18281
9/12/2020,Uttarakhand,19428,388,29221
9/12/2020,Uttar Pradesh,227442,4282,299045
9/12/2020,West Bengal,169043,3828,196332
9/13/2020,Andaman and Nicobar Islands,3202,51,3521
9/13/2020,Andhra Pradesh,457008,4846,557587
9/13/2020,Arunachal Pradesh,4253,10,5975
9/13/2020,Assam,110885,453,140471
9/13/2020,Bihar,141499,808,156703
9/13/2020,Chandigarh,4864,92,7542
9/13/2020,Chhattisgarh,27978,539,61763
9/13/2020,Dadra and Nagar Haveli and Daman and Diu,2444,2,2725
9/13/2020,Delhi,181295,4715,214069
9/13/2020,Goa,18576,286,24185
9/13/2020,Gujarat,92678,3195,112174
9/13/2020,Haryana,70713,956,91115
9/13/2020,Himachal Pradesh,5962,73,9229
9/13/2020,Jammu and Kashmir,35285,864,52410
9/13/2020,Jharkhand,45074,542,60460
9/13/2020,Karnataka,344556,7161,449551
9/13/2020,Kerala,75844,425,105139
9/13/2020,Ladakh,2414,39,3294
9/13/2020,Madhya Pradesh,64398,1728,85966
9/13/2020,Maharashtra,728512,29115,1037765
9/13/2020,Manipur,6102,45,7731
9/13/2020,Meghalaya,2020,25,3615
9/13/2020,Mizoram,823,0,1414
9/13/2020,Nagaland,3839,10,5064
9/13/2020,Odisha,115279,616,146894
9/13/2020,Puducherry,14228,370,19445
9/13/2020,Punjab,55385,2288,77057
9/13/2020,Rajasthan,82902,1221,100705
9/13/2020,Sikkim,1503,11,2055
9/13/2020,Tamil Nadu,441649,8307,497066
9/13/2020,Telengana,124528,961,157096
9/13/2020,Tripura,11132,194,18910
9/13/2020,Uttarakhand,20153,402,30336
9/13/2020,Uttar Pradesh,233527,4349,305831
9/13/2020,West Bengal,172085,3887,199493
9/14/2020,Andaman and Nicobar Islands,3243,51,3546
9/14/2020,Andhra Pradesh,467139,4912,567123
9/14/2020,Arunachal Pradesh,4379,10,6121
9/14/2020,Assam,113133,469,141763
9/14/2020,Bihar,143350,822,158285
9/14/2020,Chandigarh,5170,93,7991
9/14/2020,Chhattisgarh,31931,555,63991
9/14/2020,Dadra and Nagar Haveli and Daman and Diu,2488,2,2745
9/14/2020,Delhi,184748,4744,218304
9/14/2020,Goa,19129,290,24592
9/14/2020,Gujarat,93883,3210,113500
9/14/2020,Haryana,72587,975,93641
9/14/2020,Himachal Pradesh,6114,77,9555
9/14/2020,Jammu and Kashmir,35737,878,54096
9/14/2020,Jharkhand,46583,555,61474
9/14/2020,Karnataka,352958,7265,459445
9/14/2020,Kerala,77699,439,108278
9/14/2020,Ladakh,2436,40,3345
9/14/2020,Madhya Pradesh,65998,1762,88247
9/14/2020,Maharashtra,740061,29531,1060308
9/14/2020,Manipur,6191,46,7875
9/14/2020,Meghalaya,2075,26,3724
9/14/2020,Mizoram,830,0,1428
9/14/2020,Nagaland,3901,10,5083
9/14/2020,Odisha,118642,626,150807
9/14/2020,Puducherry,14570,385,19833
9/14/2020,Punjab,57536,2356,79679
9/14/2020,Rajasthan,84518,1236,102408
9/14/2020,Sikkim,1505,14,2086
9/14/2020,Tamil Nadu,447366,8381,502759
9/14/2020,Telengana,127007,974,158513
9/14/2020,Tripura,11536,200,19165
9/14/2020,Uttarakhand,21040,414,31973
9/14/2020,Uttar Pradesh,239485,4429,312036
9/14/2020,West Bengal,175139,3945,202708
9/15/2020,Andaman and Nicobar Islands,3278,52,3557
9/15/2020,Andhra Pradesh,476903,4972,575079
9/15/2020,Arunachal Pradesh,4531,11,6298
9/15/2020,Assam,115054,482,144166
9/15/2020,Bihar,145560,831,160366
9/15/2020,Chandigarh,5300,98,8245
9/15/2020,Chhattisgarh,33109,573,67327
9/15/2020,Dadra and Nagar Haveli and Daman and Diu,2513,2,2763
9/15/2020,Delhi,188122,4770,221533
9/15/2020,Goa,19648,304,24898
9/15/2020,Gujarat,95138,3227,114834
9/15/2020,Haryana,74712,1000,96129
9/15/2020,Himachal Pradesh,6182,82,9923
9/15/2020,Jammu and Kashmir,36381,895,55325
9/15/2020,Jharkhand,48112,561,62737
9/15/2020,Karnataka,361823,7384,467689
9/15/2020,Kerala,79809,454,110818
9/15/2020,Ladakh,2475,41,3419
9/15/2020,Madhya Pradesh,67711,1791,90730
9/15/2020,Maharashtra,755850,29894,1077374
9/15/2020,Manipur,6340,46,7971
9/15/2020,Meghalaya,2151,27,3864
9/15/2020,Mizoram,919,0,1468
9/15/2020,Nagaland,3915,10,5214
9/15/2020,Odisha,122024,637,155005
9/15/2020,Puducherry,15027,394,20226
9/15/2020,Punjab,58999,2424,82113
9/15/2020,Rajasthan,86162,1250,104138
9/15/2020,Sikkim,1521,16,2119
9/15/2020,Tamil Nadu,453165,8434,508511
9/15/2020,Telengana,129187,984,160571
9/15/2020,Tripura,11925,207,19696
9/15/2020,Uttarakhand,22213,429,33016
9/15/2020,Uttar Pradesh,245417,4491,317195
9/15/2020,West Bengal,178223,4003,205919
9/16/2020,Andaman and Nicobar Islands,3318,52,3574
9/16/2020,Andhra Pradesh,486531,5041,583925
9/16/2020,Arunachal Pradesh,4658,13,6466
9/16/2020,Assam,116903,492,146575
9/16/2020,Bihar,146980,836,160871
9/16/2020,Chandigarh,5502,99,8592
9/16/2020,Chhattisgarh,34279,589,70777
9/16/2020,Dadra and Nagar Haveli and Daman and Diu,2552,2,2783
9/16/2020,Delhi,191203,4806,225796
9/16/2020,Goa,20094,315,25511
9/16/2020,Gujarat,96582,3244,116183
9/16/2020,Haryana,77166,1026,98622
9/16/2020,Himachal Pradesh,6444,90,10335
9/16/2020,Jammu and Kashmir,37062,914,56654
9/16/2020,Jharkhand,49750,571,64439
9/16/2020,Karnataka,369229,7481,475265
9/16/2020,Kerala,82341,466,114033
9/16/2020,Ladakh,2517,44,3499
9/16/2020,Madhya Pradesh,69613,1820,93053
9/16/2020,Maharashtra,775273,30409,1097856
9/16/2020,Manipur,6418,47,8210
9/16/2020,Meghalaya,2190,28,4036
9/16/2020,Mizoram,922,0,1480
9/16/2020,Nagaland,3945,15,5229
9/16/2020,Odisha,125738,645,158650
9/16/2020,Puducherry,15522,405,20601
9/16/2020,Punjab,60814,2514,84482
9/16/2020,Rajasthan,87873,1264,105898
9/16/2020,Sikkim,1690,19,2173
9/16/2020,Tamil Nadu,458900,8502,514208
9/16/2020,Telengana,131447,996,162844
9/16/2020,Tripura,12435,217,20150
9/16/2020,Uttarakhand,23230,438,34407
9/16/2020,Uttar Pradesh,252097,4604,324036
9/16/2020,West Bengal,181142,4062,209146
9/17/2020,Andaman and Nicobar Islands,3345,52,3593
9/17/2020,Andhra Pradesh,497376,5105,592760
9/17/2020,Arunachal Pradesh,4787,13,6692
9/17/2020,Assam,119367,511,148969
9/17/2020,Bihar,148656,848,162463
9/17/2020,Chandigarh,5683,104,8958
9/17/2020,Chhattisgarh,35885,611,73966
9/17/2020,Dadra and Nagar Haveli and Daman and Diu,2575,2,2810
9/17/2020,Delhi,194516,4839,230269
9/17/2020,Goa,20445,319,26139
9/17/2020,Gujarat,98029,3256,117547
9/17/2020,Haryana,78937,1045,101316
9/17/2020,Himachal Pradesh,6558,91,10795
9/17/2020,Jammu and Kashmir,37809,932,58244
9/17/2020,Jharkhand,51357,579,66074
9/17/2020,Karnataka,375809,7536,484990
9/17/2020,Kerala,84608,480,117863
9/17/2020,Ladakh,2536,46,3535
